ID,SegmentID,Roadway Name,From,To,Direction,Date,Veh Class Type,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,10/08/2015,Other Bus,3,0,1,0,1,4,7,5,3,3,5,5,,,,,,,,,,,,
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/07/2015,Auto,,,,,,,,,,,,,277,347,398,409,559,530,664,466,374,424,319,143
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/07/2015,Taxis,,,,,,,,,,,,,3,5,1,1,0,0,0,0,0,0,0,0
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/07/2015,Commercial,,,,,,,,,,,,,16,17,9,13,19,15,14,5,2,4,5,2
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/07/2015,Medium Truck,,,,,,,,,,,,,8,3,3,0,2,1,6,0,3,0,0,1
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/07/2015,Heavy Truck,,,,,,,,,,,,,6,2,3,2,4,3,2,0,2,0,0,0
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/07/2015,School Bus,,,,,,,,,,,,,1,2,3,5,3,1,1,0,0,0,0,0
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/07/2015,Other Bus,,,,,,,,,,,,,3,5,10,1,5,5,6,7,4,1,3,2
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/08/2015,Auto,74,32,13,14,40,60,78,228,351,437,423,401,,,,,,,,,,,,
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/08/2015,Taxis,1,0,0,1,2,2,2,8,5,2,0,3,,,,,,,,,,,,
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/08/2015,Commercial,1,1,0,1,0,4,8,6,10,15,11,1,,,,,,,,,,,,
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/08/2015,Medium Truck,0,0,0,1,3,1,1,3,1,4,5,6,,,,,,,,,,,,
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/08/2015,Heavy Truck,0,0,0,0,1,1,0,4,3,4,4,6,,,,,,,,,,,,
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/08/2015,School Bus,0,0,0,0,0,0,5,23,14,2,2,5,,,,,,,,,,,,
85,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,10/08/2015,Other Bus,2,0,0,0,1,4,6,4,5,6,1,4,,,,,,,,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/14/2015,Heavy Truck,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/14/2015,School Bus,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/14/2015,Other Bus,,,,,,,,,,,,,,,,,,,,0,1,1,1,0
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/15/2015,Auto,16,3,9,2,9,17,48,153,124,77,67,64,96,88,122,116,143,180,143,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/15/2015,Taxis,0,3,2,2,0,4,7,1,4,1,3,0,1,3,1,2,1,2,7,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/15/2015,Commercial,0,0,0,0,0,0,5,12,15,16,15,11,10,8,14,1,1,12,2,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/15/2015,Medium Truck,0,0,0,0,0,0,0,0,4,4,2,5,0,0,3,3,0,1,0,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/15/2015,Heavy Truck,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/15/2015,School Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,EB,09/15/2015,Other Bus,1,0,0,0,1,1,4,3,4,3,2,3,3,5,3,2,4,1,4,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/14/2015,Auto,,,,,,,,,,,,,,,,,,,,94,56,61,37,20
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/14/2015,Taxis,,,,,,,,,,,,,,,,,,,,7,4,1,3,1
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/14/2015,Commercial,,,,,,,,,,,,,,,,,,,,0,1,0,0,0
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/14/2015,Medium Truck,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/14/2015,Heavy Truck,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/14/2015,School Bus,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/14/2015,Other Bus,,,,,,,,,,,,,,,,,,,,1,1,1,1,1
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/15/2015,Auto,13,13,7,7,2,20,57,102,89,71,101,81,98,92,121,113,140,190,128,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/15/2015,Taxis,2,0,0,0,0,1,0,0,1,1,1,1,5,4,3,6,3,7,4,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/15/2015,Commercial,0,0,0,0,0,0,0,2,9,8,10,12,9,8,6,6,4,1,1,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/15/2015,Medium Truck,0,0,0,0,0,0,0,1,3,3,3,6,3,2,1,3,1,1,0,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/15/2015,Heavy Truck,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/15/2015,School Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,1,0,,,,,
92,2367,ARTHUR KILL ROAD,MAZZA COURT,KRISSA COURT,WB,10/28/2015,Auto,,,,,,,,,,,,,,,,,,,,319,250,166,105,70
86,265550,DELAFIELD AVENUE,CLOVE ROAD,RAYMOND PLACE,WB,09/15/2015,Other Bus,0,0,0,0,0,0,4,3,3,3,4,5,5,2,1,4,5,1,2,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/07/2015,Auto,,,,,,,,,,,,400,490,595,603,452,503,423,351,392,249,195,107,82
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/07/2015,Taxis,,,,,,,,,,,,8,3,1,1,0,1,1,4,5,1,2,1,0
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/07/2015,Commercial,,,,,,,,,,,,27,14,13,4,17,15,5,6,2,1,3,2,2
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/07/2015,Medium Truck,,,,,,,,,,,,6,1,8,0,6,7,3,6,3,2,2,0,2
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/07/2015,Heavy Truck,,,,,,,,,,,,3,12,3,1,6,2,1,3,1,1,0,0,1
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/07/2015,School Bus,,,,,,,,,,,,3,6,12,15,9,0,0,0,0,0,0,0,0
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/07/2015,Other Bus,,,,,,,,,,,,0,4,8,19,4,4,6,4,3,1,1,2,3
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/08/2015,Auto,41,22,16,35,201,442,699,637,343,320,398,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/08/2015,Taxis,0,0,0,0,3,7,5,7,4,7,12,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/08/2015,Commercial,2,1,0,1,2,7,13,18,23,12,16,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/08/2015,Medium Truck,0,0,1,3,2,4,5,7,9,3,5,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/08/2015,Heavy Truck,1,0,0,1,3,1,7,7,4,0,4,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/08/2015,School Bus,0,0,0,0,0,2,26,20,7,2,0,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,EB,10/08/2015,Other Bus,1,2,1,3,1,4,11,10,6,7,5,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/07/2015,Auto,,,,,,,,,,,,355,349,470,436,413,470,480,339,274,232,236,148,136
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/07/2015,Taxis,,,,,,,,,,,,3,3,3,5,2,3,2,3,1,1,2,1,0
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/07/2015,Commercial,,,,,,,,,,,,17,26,14,14,5,3,8,8,4,2,4,0,4
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/07/2015,Medium Truck,,,,,,,,,,,,2,5,5,6,10,7,5,3,2,1,1,0,1
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/07/2015,Heavy Truck,,,,,,,,,,,,9,7,2,6,4,1,1,3,2,1,0,0,0
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/07/2015,School Bus,,,,,,,,,,,,2,8,10,14,6,1,0,0,0,0,0,0,0
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/07/2015,Other Bus,,,,,,,,,,,,6,6,5,5,4,4,1,4,2,1,2,0,3
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/08/2015,Auto,79,42,30,38,69,168,658,963,650,496,487,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/08/2015,Taxis,0,1,1,1,6,2,7,16,7,15,9,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/08/2015,Commercial,2,0,0,1,1,1,18,29,25,21,22,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/08/2015,Medium Truck,0,1,0,0,3,2,13,8,24,7,4,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/08/2015,Heavy Truck,0,1,0,1,0,2,9,11,8,2,3,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/08/2015,School Bus,0,0,0,0,0,1,21,19,11,0,1,,,,,,,,,,,,,
87,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/08/2015,Other Bus,4,2,2,1,4,5,10,10,6,6,5,,,,,,,,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/15/2015,Auto,,,,,,,,,,,,,,,,,,,326,396,426,196,98,59
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/15/2015,Taxis,,,,,,,,,,,,,,,,,,,9,11,8,3,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/15/2015,Commercial,,,,,,,,,,,,,,,,,,,2,3,1,1,1,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/15/2015,Medium Truck,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/15/2015,Heavy Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/15/2015,School Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/15/2015,Other Bus,,,,,,,,,,,,,,,,,,,3,1,1,1,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/16/2015,Auto,30,13,8,4,21,58,187,462,405,333,219,232,305,222,322,423,191,265,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/16/2015,Taxis,0,0,0,0,0,1,3,10,7,8,1,2,4,1,3,7,1,1,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/16/2015,Commercial,0,0,0,0,0,3,5,5,10,13,15,12,14,10,6,20,7,10,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/16/2015,Medium Truck,0,0,0,0,0,2,6,6,9,9,2,5,2,6,0,5,4,2,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/16/2015,Heavy Truck,0,0,0,0,0,0,11,11,1,6,3,1,1,0,1,1,0,0,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/16/2015,School Bus,0,0,0,0,0,0,5,3,1,2,1,0,4,6,1,9,1,0,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,EB,09/16/2015,Other Bus,0,0,0,0,0,2,5,4,4,0,1,0,1,0,0,0,0,0,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/15/2015,Auto,,,,,,,,,,,,,,,,,,,350,353,225,149,102,61
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/15/2015,Taxis,,,,,,,,,,,,,,,,,,,19,8,1,2,2,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/15/2015,Commercial,,,,,,,,,,,,,,,,,,,10,5,1,0,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/15/2015,Medium Truck,,,,,,,,,,,,,,,,,,,7,3,2,1,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/15/2015,Heavy Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/15/2015,School Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/15/2015,Other Bus,,,,,,,,,,,,,,,,,,,8,4,0,0,0,0
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/16/2015,Auto,34,7,3,10,17,53,203,403,302,272,224,241,325,226,354,377,243,304,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/16/2015,Taxis,1,0,0,0,0,0,3,8,4,2,0,7,3,1,2,4,0,1,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/16/2015,Commercial,0,0,0,0,0,2,2,10,10,7,10,13,7,11,5,20,4,4,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/16/2015,Medium Truck,0,0,0,0,0,3,4,8,7,5,4,5,4,5,1,3,3,1,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/16/2015,Heavy Truck,0,0,0,0,0,1,5,9,2,3,2,0,1,0,1,1,0,0,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/16/2015,School Bus,0,0,0,0,0,0,0,3,0,2,2,1,2,6,10,13,6,1,,,,,,
88,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,WB,09/16/2015,Other Bus,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,2,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/16/2015,Commercial,,,,,,,,,,,,,,,,,,,10,6,5,3,2,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/16/2015,Medium Truck,,,,,,,,,,,,,,,,,,,2,3,2,3,1,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/16/2015,Heavy Truck,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/16/2015,School Bus,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/16/2015,Other Bus,,,,,,,,,,,,,,,,,,,4,5,4,5,2,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/17/2015,Auto,40,26,16,5,15,54,185,481,509,136,260,255,293,137,224,345,256,353,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/17/2015,Taxis,1,0,1,0,3,2,5,13,14,4,4,4,2,0,0,5,5,3,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/17/2015,Commercial,0,1,0,1,1,1,9,20,20,17,13,29,9,7,10,20,11,9,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/17/2015,Medium Truck,0,0,1,1,1,2,5,11,12,5,7,5,2,0,3,8,3,1,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/17/2015,Heavy Truck,0,0,3,0,0,2,3,9,3,3,4,1,0,4,5,0,0,1,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/17/2015,School Bus,0,0,0,0,0,0,11,18,8,1,1,0,1,5,8,10,4,1,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/17/2015,Other Bus,0,0,0,1,1,0,2,7,4,1,4,3,4,1,4,6,3,2,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/16/2015,Auto,,,,,,,,,,,,,,,,,,,468,496,318,148,108,86
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/16/2015,Taxis,,,,,,,,,,,,,,,,,,,6,4,6,3,2,1
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/16/2015,Commercial,,,,,,,,,,,,,,,,,,,11,4,2,1,2,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/16/2015,Medium Truck,,,,,,,,,,,,,,,,,,,6,5,3,3,0,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/16/2015,Heavy Truck,,,,,,,,,,,,,,,,,,,1,1,2,0,1,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/16/2015,School Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/16/2015,Other Bus,,,,,,,,,,,,,,,,,,,4,4,1,4,3,0
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/17/2015,Auto,46,20,20,17,22,35,140,388,388,225,242,276,268,132,330,382,331,494,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/17/2015,Taxis,0,1,2,0,2,4,5,8,13,3,5,1,0,3,2,3,4,9,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/17/2015,Commercial,0,1,0,2,2,1,8,18,24,19,21,21,7,8,17,17,7,15,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/17/2015,Medium Truck,0,0,1,1,1,2,5,11,9,7,12,7,3,4,2,0,1,2,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/17/2015,Heavy Truck,0,0,0,0,0,1,2,9,5,2,1,0,2,2,0,2,0,1,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/17/2015,School Bus,0,0,0,0,0,0,4,13,9,1,0,0,1,4,4,4,1,3,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,SB,09/17/2015,Other Bus,0,0,0,0,0,1,4,9,4,7,6,3,2,2,1,2,1,2,,,,,,
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/16/2015,Auto,,,,,,,,,,,,,,,,,,,386,279,248,167,125,89
89,9005241,MANOR ROAD,WESTWOOD AVENUE,SCHMIDTS LANE,NB,09/16/2015,Taxis,,,,,,,,,,,,,,,,,,,6,4,2,0,4,1
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/16/2015,Auto,,,,,,,,439,324,150,119,109,106,117,169,143,159,197,99,76,74,69,75,80
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/16/2015,Taxis,,,,,,,,6,7,3,4,3,3,1,2,2,4,4,15,7,7,7,5,6
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/16/2015,Commercial,,,,,,,,33,18,12,13,7,5,6,8,10,5,9,22,5,7,4,5,3
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/16/2015,Medium Truck,,,,,,,,7,3,3,3,2,1,0,4,0,5,4,6,0,0,0,0,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/16/2015,Heavy Truck,,,,,,,,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/16/2015,School Bus,,,,,,,,12,8,2,0,0,1,2,4,3,1,0,0,0,0,0,0,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/16/2015,Other Bus,,,,,,,,6,2,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/17/2015,Auto,37,13,10,3,5,8,48,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/17/2015,Taxis,3,1,0,1,0,0,2,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/17/2015,Commercial,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/17/2015,Medium Truck,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/17/2015,Heavy Truck,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/17/2015,School Bus,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,09/17/2015,Other Bus,0,0,0,0,0,3,4,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/16/2015,Auto,,,,,,,,151,125,92,115,85,95,95,204,245,206,141,142,118,101,114,152,100
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/16/2015,Taxis,,,,,,,,8,9,4,6,1,3,0,0,1,0,3,2,1,2,5,4,6
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/16/2015,Commercial,,,,,,,,6,8,5,6,6,4,1,7,4,6,1,5,0,0,1,2,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/16/2015,Medium Truck,,,,,,,,6,8,4,0,1,5,0,1,0,2,1,0,0,0,0,0,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/16/2015,Heavy Truck,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/16/2015,School Bus,,,,,,,,3,4,0,0,0,0,2,2,8,1,0,0,0,0,0,0,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/16/2015,Other Bus,,,,,,,,4,4,0,2,0,2,1,3,0,1,1,0,0,0,0,0,0
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/17/2015,Auto,30,17,15,12,6,24,74,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/17/2015,Taxis,2,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/17/2015,Commercial,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/17/2015,Medium Truck,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,
90,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,09/17/2015,Heavy Truck,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
